1;2;3;4;5;6;7;8;9;10;11;12
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;78.03;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.6;128.02
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.78
162.0;0.0;0.0;0.0;165.44;165.44;82.72;0.0;165.44;165.44;330.88;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;39.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;23.64;23.64;23.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;39.65;85.77;39.65;0.0;0.0;0.0;0.0;0.0;0.0;16.94
0.0;0.0;2689.92;0.0;0.0;0.0;0.0;0.0;237.5;0.0;0.0;0.0
104.62;0.0;0.0;196.29;287.77;0.0;235.75;0.0;0.0;1012.58;0.0;0.0
0.0;111.6;0.0;0.0;0.0;0.0;0.0;137.99;0.0;0.0;0.0;961.32
312.0;0.0;270.27;0.0;270.27;83.28;0.0;0.0;215.94;0.0;0.0;0.0
220.74;167.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;49.23;19.8;39.6;0.0;59.4;39.6;0.0;0.0;0.0;0.0;0.0
0.0;196.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;53.4;23.74;0.0;23.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0
302.39;0.0;84.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
28.19;184.92;151.74;60.48;109.14;0.0;0.0;0.0;50.88;0.0;25.44;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.44;0.0;0.0
227.98;2329.32;67.44;39.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1638.68
47.52;61.2;192.6;346.2;39.6;252.9;100.8;0.0;100.8;168.6;154.5;122.4
113.99;68.39;0.0;0.0;157.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0
15.84;0.0;0.0;0.0;161.76;0.0;0.0;0.0;248.4;0.0;0.0;0.0
18.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32.99;67.87;32.36;0.0;32.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;126.45;110.34;185.76;792.73;253.66;113.22;0.0;286.44;136.47;517.89;314.71
0.0;339.16;572.98;879.96;824.82;0.0;72.01;0.0;249.35;127.77;693.6;0.0
0.0;339.16;928.92;1597.66;760.4;459.94;481.78;0.0;893.42;660.49;280.4;2164.9
0.0;339.16;2848.86;0.0;480.0;255.54;72.01;0.0;0.0;0.0;1255.46;0.0
0.0;339.16;90.9;0.0;480.0;641.76;72.01;0.0;0.0;0.0;0.0;0.0
0.0;339.16;90.9;478.14;1728.0;360.4;72.01;0.0;279.14;0.0;458.54;0.0
0.0;33.97;161.76;17.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;73.08;35.09;0.0;0.0;0.0;73.08;0.0;0.0;-17.54;0.0;0.0
0.0;55.29;43.8;40.85;39.51;19.75;0.0;0.0;21.1;0.0;0.0;18.86
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;19.8;19.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;177.72;157.92;0.0;0.0;78.96;0.0;78.96;78.96;78.96;236.88
0.0;0.0;0.0;134.28;0.0;30.6;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;30.6;29.61;0.0;31.58;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.2
0.0;0.0;70.38;140.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;173.76;126.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;52.64;52.64;52.64;52.64;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;159.42;167.33;15.3;134.76;71.54;0.0;146.78;249.32;104.16;245.32
0.0;0.0;1596.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;838.56;425.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;90.24;45.12;64.92;32.69;0.0;185.04;96.0;321.0;389.37
0.0;0.0;0.0;113.76;30.59;0.0;0.0;0.0;0.0;46.98;0.0;110.06
0.0;0.0;0.0;120.33;120.33;0.0;0.0;0.0;0.0;0.0;67.92;113.04
0.0;0.0;0.0;352.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;197.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;124.08;45.12;78.96;169.2;0.0;92.6;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73.08;0.0;0.0
0.0;0.0;0.0;0.0;57.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;57.18;33.69;-28.59;0.0;741.51;0.0;0.0;0.0
0.0;0.0;0.0;0.0;57.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;142.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;57.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;57.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;142.94;33.68;-85.77;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;78.96;154.53;78.96;466.33;121.26;478.26;284.82
0.0;0.0;0.0;0.0;34.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;19.76;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;142.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;114.35;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;114.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;114.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;568.87;0.0;0.0;0.0;120.23;0.0;0.0
0.0;0.0;0.0;0.0;0.0;57.18;0.0;0.0;28.59;0.0;57.18;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.08;127.7
0.0;0.0;0.0;0.0;0.0;50.98;0.0;0.0;29.61;88.83;0.0;0.0
0.0;0.0;0.0;0.0;0.0;177.65;30.06;0.0;45.78;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;57.18;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;57.17;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;55.75;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;171.54;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;78.96;0.0;78.96;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;131.4;0.0;131.4;105.12;0.0;78.84
0.0;0.0;0.0;0.0;0.0;0.0;833.87;0.0;0.0;0.0;0.0;810.85
0.0;0.0;0.0;0.0;0.0;0.0;125.05;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.96;78.96;0.0;78.96;0.0
0.0;0.0;0.0;0.0;0.0;0.0;845.52;76.32;57.18;202.56;560.31;763.39
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;372.93;352.59;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;900.0;4500.01;4090.5;3630.0;2890.13
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;174.01;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;174.01;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71.97;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.6;103.2;0.0
0.0;100.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
38.5;73.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
95.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;92.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;45.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67.27;127.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
56.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;35.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
15.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
69.72;35.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
90.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
175.3;219.42;210.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
122.77;129.4;39.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;182.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;154.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;113.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;86.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
-11.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.1;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;45.9;45.9;137.7;91.8;0.0;0.0;91.8
0.0;0.0;0.0;0.0;0.0;45.9;45.9;0.0;45.9;45.9;45.9;137.7
0.0;0.0;45.9;45.9;0.0;91.8;0.0;0.0;45.9;0.0;45.9;45.9
0.0;0.0;0.0;0.0;45.9;45.9;45.9;45.9;91.8;0.0;0.0;45.9
0.0;28.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
82.11;0.0;45.44;0.0;0.0;40.6;0.0;0.0;31.26;54.06;0.0;40.6
0.0;0.0;92.02;53.92;0.0;0.0;0.0;0.0;23.05;0.0;0.0;0.0
0.0;157.28;314.56;159.95;159.95;314.56;386.32;229.04;143.52;229.03;220.62;240.11
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.75
140.0;154.61;143.53;18.89;143.53;168.36;85.51;71.76;71.76;174.8;159.94;171.02
284.11;180.98;227.63;214.2;478.7;0.0;245.53;0.0;397.01;180.14;295.99;437.77
0.0;163.61;143.53;154.61;159.95;178.69;71.76;0.0;0.0;86.62;85.51;85.51
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.7;42.72
69.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
95.82;98.27;0.0;98.27;0.0;72.45;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;82.59;0.0;50.76;46.27;0.0;0.0;0.0;104.74;104.74;138.81
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;215.42;0.0;242.36;300.44;0.0;328.21
0.0;157.98;239.91;119.95;79.97;159.94;79.97;159.94;107.25;195.51;0.0;79.97
0.0;0.0;0.0;27.28;0.0;0.0;188.26;0.0;0.0;0.0;79.97;87.05
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6.9;0.0;35.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;14.16;0.0;0.0;0.0;14.16;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;141.66;0.0;0.0;0.0;265.6;0.0;0.0;117.58;0.0;88.54
79.2;138.24;0.0;223.48;0.0;97.66;102.24;0.0;179.07;0.0;0.0;335.3
396.62;1300.55;2698.42;1795.34;3415.04;2105.53;2306.25;748.92;2057.97;2023.09;2320.6;1249.55
657.01;633.13;1442.08;1057.13;1213.8;1453.71;1029.37;866.89;1124.22;1321.6;1286.72;1251.83
0.0;0.0;302.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;309.33;1063.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;50.09;100.19;300.57;100.19;250.47;150.28
58.88;97.92;106.25;70.83;53.12;70.83;123.95;0.0;53.12;35.42;0.0;70.83
44.16;81.6;53.12;0.0;132.8;53.12;159.37;53.12;79.68;88.54;0.0;70.83
0.0;0.0;53.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
96.0;0.0;65.81;198.35;314.3;444.53;395.16;253.73;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;278.16;0.0;104.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.6;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13580.54;1756.74
525.99;937.81;895.86;1532.53;349.68;676.84;1088.76;1750.61;1164.16;872.32;872.05;918.68
283.49;466.28;1260.05;826.46;1281.78;1032.87;1335.72;859.65;1192.34;723.24;550.32;701.68
552.83;1061.13;1296.11;750.27;1098.56;1265.86;1318.2;1103.15;1292.13;890.04;902.52;1002.38
44.16;81.6;53.12;70.83;70.83;70.83;70.83;0.0;141.66;0.0;88.54;67.71
395.6;260.79;408.64;401.6;325.28;85.6;594.12;171.2;290.88;171.2;124.28;236.67
75.0;0.0;74.88;0.0;82.6;0.0;75.0;0.0;82.6;75.0;0.0;75.0
276.61;287.02;653.62;363.11;508.37;944.11;871.48;871.49;726.24;653.62;363.12;435.73
273.54;382.88;939.94;394.38;575.09;535.03;627.49;706.77;444.57;405.3;591.78;407.42
0.0;13.2;0.0;13.2;0.0;13.2;13.2;0.0;0.0;0.0;0.0;0.0
0.0;338.81;635.43;696.5;783.44;1001.31;807.87;551.26;0.0;217.87;86.92;464.32
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;786.64;278.73
180.0;53.5;0.0;53.5;107.0;0.0;107.0;53.5;0.0;54.3;0.0;97.15
451.28;921.99;1103.78;485.72;656.93;436.11;574.48;546.07;752.07;381.14;706.61;500.91
333.94;667.04;916.76;1120.95;1738.96;1943.31;1978.57;517.89;1991.11;1774.22;1369.61;703.37
153.0;107.12;267.8;252.93;267.8;395.33;214.24;0.0;385.27;373.27;302.0;315.61
142.2;349.5;1166.7;349.5;687.0;544.8;621.9;207.3;349.5;462.0;509.4;511.5
844.67;970.37;1313.76;793.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
130.2;89.75;373.11;271.23;418.68;379.16;269.97;260.14;418.4;509.53;241.3;971.69
0.0;0.0;0.0;0.0;70.83;0.0;0.0;0.0;105.52;0.0;0.0;0.0
43.6;81.36;91.2;33.6;165.2;82.6;111.16;0.0;190.18;0.0;25.84;75.0
0.0;0.0;0.0;52.8;92.88;52.8;105.6;0.0;44.11;83.71;60.85;0.0
0.0;0.0;0.0;0.0;50.09;50.09;50.09;0.0;0.0;0.0;0.0;0.0
0.0;75.0;0.0;0.0;0.0;0.0;75.0;0.0;0.0;0.0;0.0;0.0
1144.3;2539.92;3286.96;1430.28;1353.25;1896.68;1648.92;602.13;2188.59;2051.71;2625.02;3024.97
62.93;31.68;247.3;45.46;0.0;131.37;199.54;0.0;548.84;0.0;0.0;0.0
0.0;0.0;1210.94;886.02;1093.42;1170.5;812.36;163.74;1310.96;990.6;1037.89;1105.6
276.48;377.69;889.2;944.24;676.47;913.07;905.3;662.52;1201.4;808.13;674.32;867.32
85.92;138.39;47.0;109.89;68.48;102.72;17.12;17.12;51.36;17.12;0.0;104.64
0.0;244.8;0.0;244.8;0.0;244.8;0.0;0.0;163.2;0.0;163.2;0.0
158.86;0.0;151.07;0.0;0.0;0.0;0.0;0.0;42.5;0.0;0.0;0.0
75.0;0.0;80.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
239.24;779.24;651.26;499.81;978.38;1192.58;818.02;553.34;1432.86;1238.13;1063.64;965.75
235.84;121.12;121.09;54.17;59.2;103.77;0.0;0.0;286.32;0.0;63.11;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;130.0;0.0;104.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.79;0.0;180.24
73.6;102.0;0.0;91.8;0.0;51.0;102.0;30.6;0.0;0.0;91.8;183.6
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;36.05;33.79;36.05;0.0;0.0;36.05;0.0;0.0;0.0;0.0
0.0;37.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.05
36.8;33.79;0.0;0.0;0.0;36.05;0.0;0.0;0.0;0.0;0.0;38.3
0.0;0.0;36.05;0.0;0.0;0.0;0.0;37.53;0.0;0.0;0.0;0.0
0.0;45.06;45.06;45.06;45.06;45.06;0.0;0.0;0.0;45.06;90.12;0.0
36.0;48.87;83.31;19.8;19.8;69.3;20.7;9.9;89.1;69.3;29.7;0.0
64.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;94.25;93.3;0.0;63.51;0.0;0.0;0.0;0.0;0.0;203.31;0.0
0.0;0.0;0.0;29.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;92.0;314.64;88.32;293.55;216.37;226.37;0.0;320.26;233.18;476.4;349.92
0.0;0.0;0.0;0.0;0.0;0.0;0.0;102.73;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;406.98;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1069.92;268.56
0.0;0.0;0.0;0.0;128.88;190.25;0.0;0.0;0.0;0.0;0.0;0.0
46.2;0.0;79.2;332.34;388.56;99.0;73.44;0.0;0.0;146.88;152.64;146.88
0.0;0.0;330.48;39.6;110.16;110.16;73.44;110.16;0.0;183.6;146.88;0.0
0.0;0.0;0.0;0.0;0.0;73.44;0.0;0.0;0.0;146.88;0.0;0.0
570.61;1073.17;186.9;151.07;215.63;262.59;131.59;0.0;131.59;145.04;565.14;428.27
439.5;746.73;647.22;381.9;657.96;275.79;561.36;96.18;1483.2;738.9;947.03;1002.84
0.0;0.0;82.2;54.3;0.0;0.0;0.0;0.0;82.2;0.0;1984.8;98.64
42.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
36.0;0.0;0.0;19.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
17.39;17.39;29.61;35.53;22.36;76.95;35.53;26.32;0.0;35.53;31.58;0.0
0.0;145.26;151.2;50.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;113.97;0.0
0.0;0.0;0.0;0.0;0.0;1044.03;1874.98;1876.37;2977.59;2504.67;2673.22;2734.38
0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.4;0.0;69.3;0.0;0.0
0.0;0.0;0.0;0.0;0.0;1024.45;1088.97;1209.29;1618.55;1607.61;2341.62;2381.91
1231.52;1168.07;1742.86;1281.06;1412.61;1742.49;1087.04;1165.11;1419.12;1194.15;1403.87;1437.12
0.0;0.0;0.0;0.0;0.0;72.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;494.0;1874.39;1416.54;1441.74;2667.04;2420.15;2411.13;2533.27
0.0;0.0;0.0;0.0;0.0;585.3;1298.06;1939.93;0.0;0.0;2850.41;3539.03
0.0;42.75;42.75;0.0;0.0;51.3;25.65;25.65;25.65;51.3;0.0;76.95
227.33;1416.06;1216.29;302.7;104.64;0.0;111.48;74.7;137.64;740.76;0.0;0.0
0.0;0.0;0.0;58.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;26.32;28.59;0.0;28.59;0.0;28.59;0.0;79.11
21.17;92.0;132.48;243.6;353.28;243.6;157.97;44.16;257.24;386.78;475.01;141.44
0.0;39.48;0.0;163.65;115.05;57.18;0.0;0.0;26.54;33.84;69.25;0.0
0.0;328.32;635.76;0.0;0.0;1046.64;0.0;0.0;0.0;0.0;0.0;0.0
96.66;77.77;184.02;202.5;148.89;151.95;126.09;102.06;49.68;124.36;101.52;161.19
0.0;0.0;0.0;35.82;0.0;93.13;0.0;0.0;20.22;0.0;0.0;0.0
0.0;0.0;0.0;38.07;159.12;97.05;0.0;0.0;0.0;0.0;0.0;0.0
98.34;42.65;167.66;65.86;108.51;106.58;20.36;40.72;78.5;189.81;45.5;177.16
879.21;427.71;292.95;473.38;205.14;661.41;195.61;87.73;469.07;444.81;414.49;1697.04
0.0;0.0;0.0;802.92;0.0;0.0;318.36;0.0;530.6;0.0;985.51;117.04
0.0;0.0;50.13;0.0;48.39;39.6;0.0;0.0;59.4;0.0;0.0;144.6
107.82;271.66;142.88;215.57;166.3;290.52;77.78;173.76;99.36;99.36;49.68;209.63
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.94;0.0
0.0;0.0;0.0;0.0;0.0;543.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;34.07;234.9;0.0;0.0;0.0;0.0;0.0
0.0;145.5;198.01;0.0;0.0;0.0;79.2;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;9.9;0.0;0.0;0.0;172.96;198.52
0.0;0.0;0.0;0.0;0.0;0.0;100.39;0.0;0.0;0.0;0.0;0.0
0.0;59.4;79.2;99.0;118.8;138.6;105.52;108.9;349.64;254.02;197.91;326.52
0.0;0.0;73.44;257.28;0.0;0.0;150.0;202.08;93.24;183.84;0.0;39.6
0.0;0.0;0.0;79.2;0.0;0.0;19.8;0.0;0.0;0.0;0.0;0.0
0.0;0.0;98.45;0.0;33.29;0.0;98.45;0.0;0.0;0.0;0.0;0.0
77.04;99.07;356.82;277.96;180.0;118.86;43.74;0.0;82.8;243.3;0.0;157.8
0.0;147.31;69.55;88.92;49.68;49.68;108.79;158.47;237.43;246.86;523.53;256.27
0.0;219.17;388.66;90.0;99.36;188.86;79.49;0.0;313.44;492.72;535.1;354.12
0.0;324.97;0.0;146.88;0.0;293.76;0.0;0.0;146.88;0.0;450.38;0.0
26.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;186.72;0.0;58.27;0.0
0.0;0.0;0.0;0.0;73.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;292.44;151.2;227.03;167.94;347.54;17.82;148.39;296.78;205.74;196.34;100.44
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94.7;344.38;501.07;210.23;452.91;324.92;37.94;0.0;401.94;188.3;1997.13;339.46
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;220.99;204.29;52.64;556.6;292.78;162.9;0.0;161.89;188.09;250.8;397.68
68.74;210.54;70.18;35.09;70.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;118.51;49.73;139.39;126.2;126.2;50.98;173.43;76.46;62.4;86.64
0.0;0.0;0.0;0.0;68.62;105.28;52.64;52.64;97.76;52.64;319.6;193.02
0.0;0.0;0.0;0.0;0.0;0.0;139.48;0.0;237.44;128.2;199.52;275.83
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;183.93;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;180.8;139.08
37.5;65.92;19.8;0.0;0.0;88.59;39.6;0.0;0.0;19.8;0.0;0.0
0.0;113.31;55.15;0.0;357.21;131.52;59.4;68.94;0.0;69.3;0.0;235.74
10.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
45.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
99.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
72.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
83.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
56.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
34.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;185.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
