Cliente;Producto;Ene;Feb;Mar;Abr;May;Jun;Jul;Ago;Sep;Oct;Nov;Dic;Tot
61844 - BODEGAS JUCAR SA;091000002000006 - GRAPPA CAï¿½DARIO CAJA 6 X 70CL;0.0;0.0;0.0;0.0;0.0;31.26;0.0;0.0;6838.33;0.0;0.0;0.0;6869.59
61844 - BODEGAS JUCAR SA;091000003000006 - LIMONCELLO GOLFODORO CAJA6X70CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.17;0.0;7466.02;0.0;7611.19
61844 - BODEGAS JUCAR SA;094000037000003 - PORTO TAWNY DECANTER 3X75 C/E ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;157.56;0.0;157.56
61844 - BODEGAS JUCAR SA;097000200000001 - NUBE SEMIDULCE ROSE BOT 75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.74;0.0;23.74
61844 - BODEGAS JUCAR SA;097000201000001 - NUBE SEMIDULCE BLANCO BOT 75 CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.74;0.0;23.74
61844 - BODEGAS JUCAR SA;097000202000001 - NUBE DE LEZA GARCIA CRIANZA BOT 75 CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.74;0.0;23.74
61846 - PESCADOS MADRID;024000343000001 - GREVENSTEINER ORIG.RET.33CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61846 - PESCADOS MADRID;028000020000004 - INSEL PILSNER 4X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.6;0.0;0.0;0.0;10.6
61846 - PESCADOS MADRID;028000023000004 - INSEL KREIDE 4X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.6;0.0;0.0;0.0;10.6
61846 - PESCADOS MADRID;028000025000004 - BALTIC STOUT 4X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.4;0.0;0.0;0.0;11.4
61846 - PESCADOS MADRID;028000028000004 - BALTIC GOSE 4X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.4;0.0;0.0;0.0;11.4
61846 - PESCADOS MADRID;028000029000004 - INSEL UBERSEEHOPFEN 4 X 33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.4;0.0;0.0;0.0;11.4
61846 - PESCADOS MADRID;028000031000004 - BALTIC FARM 4x33CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.4;0.0;0.0;0.0;11.4
61846 - PESCADOS MADRID;030000001000024 - SAPPORO LAGER 24X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;24.99;0.0;49.98;0.0;0.0;0.0;74.97
61846 - PESCADOS MADRID;059000006000006 - JACQUART MOSAIQ  BRUT CAJA 6X75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;599.97;0.0;0.0;599.97
61846 - PESCADOS MADRID;059000007000006 - JACQUART ROSE CAJA 6X75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;146.93;0.0;0.0;146.93
61846 - PESCADOS MADRID;059000009000001 - JACQUART JEROBOAM BOT. 3L;0.0;0.0;0.0;0.0;0.0;0.0;235.75;0.0;0.0;0.0;0.0;0.0;235.75
61846 - PESCADOS MADRID;059000018000012 - MOUNTAUDON BRUT 37.5CL CAJA 12X37.5CL;0.0;0.0;0.0;0.0;118.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;118.85
61846 - PESCADOS MADRID;059000019000012 - JACQUART MOSAIQ BRUT 37.5CL CAJA 12X37.5CL;0.0;0.0;0.0;135.09;0.0;0.0;0.0;0.0;0.0;265.68;0.0;0.0;400.77
61846 - PESCADOS MADRID;084000093000006 - CHEMIN DES PAPES COTES DE RHON CAJA 6 X 75CL;0.0;0.0;0.0;61.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61.2
61846 - PESCADOS MADRID;097000202000006 - NUBE DE LEZA GARCIA CRIANZA CAJA 6X75CL;104.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.62
61846 - PESCADOS MADRID;097000302000006 - LEZA GARCIA TRONCOCONICA 75CL CAJA DE MADERA 6x75CL;0.0;0.0;0.0;0.0;168.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;168.92
61847 - SPV SISTEMAS SA;073000001000006 - ROBLE PRIOS MAXIMUS CJA 6X75CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54.76;54.76
61847 - SPV SISTEMAS SA;073000003000006 - RESERVA PRIOS MAXIMUS CJA 6X75 ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91.26;91.26
61847 - SPV SISTEMAS SA;084000009000006 - CALIFORNIA 770 MILES CHARDONAY CAJA 6X75CL;0.0;17.76;0.0;0.0;0.0;0.0;0.0;17.73;0.0;0.0;0.0;54.33;89.82
61847 - SPV SISTEMAS SA;084000093000006 - CHEMIN DES PAPES COTES DE RHON CAJA 6 X 75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.54;27.54
61847 - SPV SISTEMAS SA;084000187000006 - MOILLARD GRIVOT CHABLIS BCO CAJA 6X75 CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65.47;65.47
61847 - SPV SISTEMAS SA;084000188000006 - MOILLARD GRIVOT PINOT NOIR TTO CAJA 6X75CL;0.0;45.72;0.0;0.0;0.0;0.0;0.0;45.73;0.0;0.0;0.0;0.0;91.45
61847 - SPV SISTEMAS SA;084000189000006 - MOILLARD GRIVOT CHARDONNAY CAJA 6X75CL;0.0;48.12;0.0;0.0;0.0;0.0;0.0;48.13;0.0;0.0;0.0;49.13;145.38
61847 - SPV SISTEMAS SA;093000004000006 - GAMLA MERLOT CAJA 6X75 CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.4;48.4
61847 - SPV SISTEMAS SA;097000202000006 - NUBE DE LEZA GARCIA CRIANZA CAJA 6X75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;508.72;508.72
61847 - SPV SISTEMAS SA;097000301000006 - LEZA GARCIA RESERVA CAJA 6X75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.75;34.75
61847 - SPV SISTEMAS SA;133000002000006 - PAZO AS BARREIRAS ALBARIï¿½O  6X75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.4;0.0;0.0;0.0;26.96;53.36
61848 - PAPPROSKA SUITLANA;C94000101000006 - CAFE TORRESINI 80/20 CAJA DE 6 KG;0.0;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.0
61849 - ADN CENTRAL SUPPLIER HOSTELERIA SL;059000006000006 - JACQUART MOSAIQ  BRUT CAJA 6X75CL;0.0;0.0;503.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1259.38;0.0;1763.2
61849 - ADN CENTRAL SUPPLIER HOSTELERIA SL;059000007000006 - JACQUART ROSE CAJA 6X75CL;0.0;0.0;589.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1473.05;0.0;2062.19
61849 - ADN CENTRAL SUPPLIER HOSTELERIA SL;070000010000006 - PALAZZO V.LAMB MONTOVA RDO CAJA 6X75CL;0.0;63.0;21.48;0.0;85.92;0.0;0.0;85.92;85.92;0.0;0.0;0.0;342.24
61849 - ADN CENTRAL SUPPLIER HOSTELERIA SL;070000012000006 - PALAZZO V.LAMB MONTOVA TTO CAJA 6X75CL;0.0;0.0;42.96;0.0;42.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.92
61849 - ADN CENTRAL SUPPLIER HOSTELERIA SL;084000086000006 - JP CHENET ICE BLANCO 75CL CAJA 6 BOT X 75CL;0.0;0.0;245.15;0.0;0.0;490.3;0.0;0.0;245.15;0.0;2011.9;0.0;2992.5
61849 - ADN CENTRAL SUPPLIER HOSTELERIA SL;084000088000006 - HXM INSPIRATION RIESLING CAJA 6  X 75CL;0.0;0.0;0.0;0.0;0.0;35.82;0.0;0.0;0.0;0.0;0.0;0.0;35.82
61849 - ADN CENTRAL SUPPLIER HOSTELERIA SL;084000093000001 - CHEMIN DES PAPES COTES DE RHON BOT 75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61849 - ADN CENTRAL SUPPLIER HOSTELERIA SL;084000093000006 - CHEMIN DES PAPES COTES DE RHON CAJA 6 X 75CL;0.0;0.0;0.0;0.0;0.0;159.6;0.0;0.0;0.0;0.0;0.0;0.0;159.6
61849 - ADN CENTRAL SUPPLIER HOSTELERIA SL;084000108000006 - JP CHENET ICE ROSï¿½ 6X75CL ;0.0;0.0;490.02;0.0;0.0;490.02;0.0;0.0;245.13;0.0;2012.05;0.0;3237.22
61849 - ADN CENTRAL SUPPLIER HOSTELERIA SL;084000116000006 - CHEMIN DES PAPES CHATEAUNEUF 6X75 CL ;0.0;0.0;0.0;0.0;0.0;223.33;0.0;0.0;0.0;0.0;0.0;0.0;223.33
61849 - ADN CENTRAL SUPPLIER HOSTELERIA SL;084000123000006 - CALVET RESRV DU CIRON-SAUTER BCO 6X50CL ;0.0;0.0;0.0;0.0;0.0;94.28;0.0;0.0;0.0;0.0;0.0;0.0;94.28
61849 - ADN CENTRAL SUPPLIER HOSTELERIA SL;084000130000001 - CHT BEAUBOURG COTES DE BOURG TTO 75CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61849 - ADN CENTRAL SUPPLIER HOSTELERIA SL;084000156000006 - CHATEAU LAMARQUE MEDOC 6X75CL ;0.0;0.0;0.0;0.0;0.0;95.85;0.0;0.0;0.0;0.0;0.0;0.0;95.85
61849 - ADN CENTRAL SUPPLIER HOSTELERIA SL;084000187000006 - MOILLARD GRIVOT CHABLIS BCO CAJA 6X75 CL;0.0;0.0;0.0;0.0;0.0;134.84;0.0;0.0;0.0;0.0;0.0;0.0;134.84
61849 - ADN CENTRAL SUPPLIER HOSTELERIA SL;084000219000006 - FLEURS DE PRAIRIE 6X0.75CL;0.0;0.0;0.0;0.0;0.0;94.16;0.0;0.0;0.0;0.0;0.0;0.0;94.16
61849 - ADN CENTRAL SUPPLIER HOSTELERIA SL;093000001000006 - HERMON CABERNET SAUVIGN.MERLOT CAJA 6 X75CL(TTO);0.0;0.0;0.0;0.0;0.0;72.63;0.0;0.0;0.0;0.0;0.0;0.0;72.63
61849 - ADN CENTRAL SUPPLIER HOSTELERIA SL;093000006000006 - YARDEN CABERNET SAUVIGNON TTO CAJA 6X75 CL;0.0;0.0;0.0;0.0;0.0;199.31;0.0;0.0;0.0;0.0;0.0;0.0;199.31
61849 - ADN CENTRAL SUPPLIER HOSTELERIA SL;094000002000001 - GATAO CANTIL VINHO VERDE BOT. 75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61849 - ADN CENTRAL SUPPLIER HOSTELERIA SL;094000004000001 - GATAO BORDOLESA VINHO VERDE BOT 75 CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61849 - ADN CENTRAL SUPPLIER HOSTELERIA SL;094000009000006 - BORGES ALVARINHO  BLANCO CAJA 6X75CL;0.0;0.0;0.0;0.0;0.0;106.18;0.0;0.0;0.0;0.0;0.0;0.0;106.18
61849 - ADN CENTRAL SUPPLIER HOSTELERIA SL;094000029000001 - GATAO BCO LATA 250 ML ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61849 - ADN CENTRAL SUPPLIER HOSTELERIA SL;094000034000003 - BORGES DOURO RESERVA TINTO CAJA MADERA 3 BOT;0.0;0.0;0.0;0.0;0.0;76.63;0.0;0.0;0.0;0.0;0.0;0.0;76.63
61849 - ADN CENTRAL SUPPLIER HOSTELERIA SL;097000201000006 - RJA NUBE BCO SEMI-D AZUL 6X75 CAJA 6X75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;666.0;666.0
61849 - ADN CENTRAL SUPPLIER HOSTELERIA SL;097000202000006 - NUBE DE LEZA GARCIA CRIANZA CAJA 6X75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2519.86;0.0;2519.86
61849 - ADN CENTRAL SUPPLIER HOSTELERIA SL;133000003000006 - PAZO AS BARREIRAS RIBEIRO 6X75CL;0.0;0.0;0.0;0.0;0.0;630.0;0.0;0.0;0.0;0.0;0.0;0.0;630.0
61849 - ADN CENTRAL SUPPLIER HOSTELERIA SL;136000001000012 - ALIAGA LAGRIMA DE GARNACHA 12X75CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;989.96;0.0;989.96
61849 - ADN CENTRAL SUPPLIER HOSTELERIA SL;137000002000001 - VIï¿½A LASTRA SELECTO TEMP-SYRAH 75CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61849 - ADN CENTRAL SUPPLIER HOSTELERIA SL;138000002000006 - FINCA TRESOLMOS CLASSIC 6X75CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8639.99;0.0;8639.99
61850 - MONDI SALES IBERIA SL;073000007000012 - PRIOS MAXIMOS VERDEJO CAJA 12X75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.2;55.2
61850 - MONDI SALES IBERIA SL;097000302000006 - LEZA GARCIA TRONCOCONICA 75CL CAJA DE MADERA 6x75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1923.28;1923.28
61850 - MONDI SALES IBERIA SL;097000303000003 - LEZA GARCIA TRONCOCONICA 75CL CAJA DE MADERA 3x75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;141.48;141.48
61851 - BAR BARQUILLO BISTROR SL;024000210000016 - GREVENSTEINER ORIGINAL 16X50CL ;0.0;42.5;0.0;0.0;0.0;0.0;0.0;0.0;79.68;0.0;0.0;0.0;122.18
61852 - FERNANDO LUQUE HERNANDEZ;094000029000024 - GATAO BCO LATA 24X 250 ML ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61852 - FERNANDO LUQUE HERNANDEZ;138000001000012 - CASAMARO VERDEJO 12X75CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61853 - FRATES HOSTELERIA SL;034000003000001 - ORIXES GODELLO BRONCE BOTELLA 75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61853 - FRATES HOSTELERIA SL;034000003000006 - ORIXES GODELLO BRONCE CAJA 6X75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61853 - FRATES HOSTELERIA SL;073000005000012 - RIETOS ROBLE 12X75 CL ;0.0;89.11;89.11;178.22;0.0;44.56;0.0;133.67;0.0;89.12;178.23;178.22;980.24
61853 - FRATES HOSTELERIA SL;094000004000001 - GATAO BORDOLESA VINHO VERDE BOT 75 CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61853 - FRATES HOSTELERIA SL;094000004000006 - GATAO BORDOLESA VINHO VERDE CAJA 6X75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.44;20.22;0.0;0.0;0.0;60.66
61853 - FRATES HOSTELERIA SL;097000201000006 - RJA NUBE BCO SEMI-D AZUL 6X75 CAJA 6X75CL;0.0;0.0;43.32;21.66;64.98;21.66;0.0;0.0;21.66;64.98;43.32;64.98;346.56
61853 - FRATES HOSTELERIA SL;097000202000006 - NUBE DE LEZA GARCIA CRIANZA CAJA 6X75CL;0.0;90.06;45.03;67.54;22.51;0.0;45.03;0.0;45.02;67.54;67.54;90.06;540.33
61853 - FRATES HOSTELERIA SL;133000002000001 - PAZO AS BARREIRAS ALBARIï¿½O 75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61853 - FRATES HOSTELERIA SL;133000002000006 - PAZO AS BARREIRAS ALBARIï¿½O  6X75CL;0.0;0.0;0.0;0.0;53.08;0.0;0.0;63.72;127.44;63.72;273.0;0.0;580.96
61853 - FRATES HOSTELERIA SL;138000001000012 - CASAMARO VERDEJO 12X75CL ;0.0;62.38;62.38;124.76;124.76;124.76;124.76;93.57;124.76;124.76;124.76;187.14;1278.79
61854 - BARBECHO ECOBAR SL;034000005000012 - FERNANDEZ&MACIAS 100 MENCIA CAJA 12X75CL TTO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.93;0.0;0.0;0.0;44.93
61854 - BARBECHO ECOBAR SL;034000006000006 - XOIA SELECCION BCO CAJA 6X75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.07;0.0;0.0;0.0;27.07
61854 - BARBECHO ECOBAR SL;059000004000003 - JACQUART MAGNUM C/ESTUCHE 3X 1.5L C/ ESTUCHE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1396.8;0.0;1396.8
61854 - BARBECHO ECOBAR SL;059000006000001 - JACQUART MOSAIQ  BRUT BOT.75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61854 - BARBECHO ECOBAR SL;059000006000006 - JACQUART MOSAIQ  BRUT CAJA 6X75CL;0.0;0.0;119.89;0.0;119.89;0.0;0.0;0.0;119.89;0.0;239.78;0.0;599.45
61854 - BARBECHO ECOBAR SL;059000007000006 - JACQUART ROSE CAJA 6X75CL;0.0;0.0;142.2;0.0;0.0;142.2;0.0;0.0;0.0;0.0;142.2;0.0;426.6
61854 - BARBECHO ECOBAR SL;073000001000006 - ROBLE PRIOS MAXIMUS CJA 6X75CL ;57.5;78.34;19.58;19.58;0.0;0.0;0.0;0.0;39.17;0.0;0.0;0.0;214.17
61854 - BARBECHO ECOBAR SL;073000007000012 - PRIOS MAXIMOS VERDEJO CAJA 12X75CL;37.2;113.82;75.88;75.88;151.77;37.94;37.94;0.0;37.94;0.0;0.0;0.0;568.37
61854 - BARBECHO ECOBAR SL;073000008000001 - PRIOS VENDIMIA SELECCIONADA BOT. 1.5L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61854 - BARBECHO ECOBAR SL;073000008000006 - PRIOS VENDIMIA SELECCIONADA CAJA 6X1.5L;0.0;0.0;117.84;63.41;181.25;58.92;0.0;0.0;58.92;117.84;117.84;190.23;906.25
61854 - BARBECHO ECOBAR SL;084000047000006 - FRANCOIS MONTAND CHARD-BRUT 6X75 CL ;0.0;0.0;0.0;0.0;0.0;40.02;0.0;0.0;0.0;0.0;0.0;32.02;72.04
61854 - BARBECHO ECOBAR SL;084000123000006 - CALVET RESRV DU CIRON-SAUTER BCO 6X50CL ;0.0;38.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.88
61854 - BARBECHO ECOBAR SL;136000003000006 - ALIAGA LORENA MUSCAT PETIT GR. 6X75CL ;0.0;25.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.39
61854 - BARBECHO ECOBAR SL;136000004000006 - ALIAGA VENDIMIA TARDIA MUSCAT 6X50CL ;0.0;36.62;0.0;0.0;0.0;45.84;0.0;0.0;0.0;0.0;0.0;0.0;82.46
61854 - BARBECHO ECOBAR SL;136000007000006 - ALIAGA HELENA SYRAH-SYRAH 6X75CL ;0.0;51.33;25.68;51.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;128.37
61854 - BARBECHO ECOBAR SL;138000002000006 - FINCA TRESOLMOS CLASSIC 6X75CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.26;0.0;0.0;0.0;20.26
61854 - BARBECHO ECOBAR SL;138000003000006 - FINCA TRESOLMOS CLASSIC 6X1.5L ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.75;46.75;93.5;187.0
61854 - BARBECHO ECOBAR SL;138000004000006 - FINCA TRESOLMOS LIAS 6X75CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.71;0.0;23.71;47.42
61854 - BARBECHO ECOBAR SL;138000005000006 - FINCA TRESOLMOS LIAS 6X1.5L ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.76;0.0;53.76;0.0;107.52
61855 - SIXTA MARLENE GONZALEZ CARVALLO;C94000018000006 - Cinco Estrellas 100% Natural CAJA 6 PAQUETES 1 KG;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61855 - SIXTA MARLENE GONZALEZ CARVALLO;C94000019000006 - Cinco Estrellas 80/20 CAJA 6 PAQUETES 1 KG;69.72;71.54;143.06;143.06;71.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;498.91
61856 - EL RINCON DE RAFA SL;059000013000006 - MONTAUDON BRUT 75CL 6X75CL;0.0;0.0;0.0;0.0;0.0;83.28;0.0;0.0;166.56;0.0;0.0;0.0;249.84
61856 - EL RINCON DE RAFA SL;097000201000006 - RJA NUBE BCO SEMI-D AZUL 6X75 CAJA 6X75CL;47.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.04
61856 - EL RINCON DE RAFA SL;097000302000006 - LEZA GARCIA TRONCOCONICA 75CL CAJA DE MADERA 6x75CL;264.96;0.0;270.27;0.0;270.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;805.5
61856 - EL RINCON DE RAFA SL;138000004000006 - FINCA TRESOLMOS LIAS 6X75CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.38;0.0;0.0;0.0;49.38
61860 - PREMIUM MEAT LAS ROZAS SL;136000006000001 - ALIAGA GARNACHA VIEJA 75CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61860 - PREMIUM MEAT LAS ROZAS SL;136000007000001 - ALIAGA HELENA SYRAH-SYRAH 75CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61862 - BAR CAFE CACERES 48;073000005000012 - RIETOS ROBLE 12X75 CL ;220.74;167.4;253.8;84.6;126.9;42.3;0.0;0.0;0.0;0.0;0.0;0.0;895.74
61862 - BAR CAFE CACERES 48;138000001000001 - CASAMARO VERDEJO 75CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61862 - BAR CAFE CACERES 48;C94000016000001 - Descafeinado Torrelsa GRANO PAQUETE 1 KG;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.86;0.0;0.0;0.0;0.0;14.86
61862 - BAR CAFE CACERES 48;C94000021000001 - AZUCAR CAJA 1000 UDS.;0.0;24.35;24.66;12.33;12.33;24.66;24.66;12.33;12.33;12.33;24.66;12.33;196.97
61862 - BAR CAFE CACERES 48;C94000022000001 - EDULCORANTE TORRELSA PAQ. 150 SOBRES;5.2;10.54;24.03;0.0;16.02;21.36;16.02;0.0;13.35;21.36;16.02;5.34;149.24
61862 - BAR CAFE CACERES 48;C94000101000006 - CAFE TORRESINI 80/20 CAJA DE 6 KG;130.26;64.62;258.48;129.24;129.24;258.48;129.24;64.62;129.24;193.86;323.1;0.0;1810.38
61862 - BAR CAFE CACERES 48;C94000102000006 - CAFE TORRESINI NATURAL CAJA 6KG;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61863 - DIEGO MARCELO CARBALLO;097000100000012 - VILICUS COSECHA TINTO CAJA 12X75CL;0.0;29.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.43
61863 - DIEGO MARCELO CARBALLO;137000002000001 - VIï¿½A LASTRA SELECTO TEMP-SYRAH 75CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61863 - DIEGO MARCELO CARBALLO;137000003000006 - L`AURA FRIZZANTE BCO TAP ROSCA 6X75CL ;0.0;19.8;19.8;39.6;0.0;59.4;39.6;0.0;0.0;0.0;0.0;0.0;178.2
61864 - PAQUI VERA LOSADA;021000002000008 - YOUNGï¿½S STOUT CHOCOLATE CAJA 8x50 CL;0.0;0.0;13.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.44
61864 - PAQUI VERA LOSADA;021000005000012 - BONBARDIER GLORIOUS ALE CAJA 12x50 CL;0.0;0.0;20.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.16
61864 - PAQUI VERA LOSADA;024000124000024 - VELTINS SIN ALCOHOL 0.0% 24X33CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.32;0.0;41.86;0.0;94.18
61864 - PAQUI VERA LOSADA;024000202000016 - GREVENSTEINER ORIGINAL RT 16X50 CL ;29.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.44
61864 - PAQUI VERA LOSADA;024000210000016 - GREVENSTEINER ORIGINAL 16X50CL ;0.0;35.42;0.0;35.42;0.0;35.42;0.0;0.0;0.0;0.0;21.25;0.0;127.51
61864 - PAQUI VERA LOSADA;027000103000020 - AKTIEN ZWICK 50CL CAJA20 X 50CL;0.0;49.34;0.0;0.0;29.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.94
61864 - PAQUI VERA LOSADA;027000105000020 - MAISELï¿½S WEISSE DUNKEL 50CL CAJA 20X50CL;0.0;0.0;29.6;0.0;29.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.2
61864 - PAQUI VERA LOSADA;027000108000001 - STEFANï¿½S INDIAN ALE 75CL BOT 75CL;36.8;0.0;0.0;18.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.55
61864 - PAQUI VERA LOSADA;027000108000006 - STEFANï¿½S INDIAN ALE 75CL CAJA 6X75CL;0.0;15.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0
61864 - PAQUI VERA LOSADA;027000109000001 - JEFFï¿½S BAVARIAN ALE 75CL BOT 75CL;36.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.8
61864 - PAQUI VERA LOSADA;027000110000001 - MARCï¿½S CHOCOLAT BOCK 75CL BOT 75CL;36.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.8
61864 - PAQUI VERA LOSADA;027000110000006 - MARCï¿½S CHOCOLAT BOCK 75CL CAJA 6X75CL;0.0;0.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0
61864 - PAQUI VERA LOSADA;027000119000024 - M&F PALE ALE ALKOHOLFREI 33CL CAJA 24X33CL;0.0;21.36;0.0;0.0;0.0;68.35;0.0;0.0;0.0;0.0;0.0;0.0;89.71
