Id;Ene;Feb;Mar;Abr;May;Jun;Jul;Ago;Sep;Oct;Nov;Dic;Tot
059000017000001 - CUVEE ALPHA VINTAGE PRESTIGE BOT.75CL  C/ESTUCHE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;177.35;177.35;354.7
059000017000006 - CUVEE ALPHA VINTAGE PRESTIGE 6X75CL C/ESTUCHE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
059000018000001 - MOUNTAUDON BRUT 37.5CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.31;0.0;0.0;10.31
059000018000012 - MOUNTAUDON BRUT 37.5CL CAJA 12X37.5CL;0.0;0.0;0.0;0.0;118.85;123.75;0.0;0.0;0.0;0.0;0.0;0.0;242.6
059000019000001 - JACQUART MOSAIQ BRUT 37.5CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
059000019000012 - JACQUART MOSAIQ BRUT 37.5CL CAJA 12X37.5CL;0.0;0.0;0.0;135.09;0.0;0.0;144.1;0.0;0.0;553.87;144.1;0.0;977.16
059000020000006 - JACQUART B DE BLANCS 75CL EST. 6X75CL C/ESTUCHE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;248.77;263.14;0.0;511.91
061000001000024 - PANDABEER SHIZUN BELGA SAISON 24X33CL;0.0;0.0;33.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.99
065000003000001 - DR.CALYPSO HALF IPA(S/GLUTEN) BOT.33;0.0;8.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.61
065000003000024 - DR.CALYPSO HALF IPA(S/GLUTEN) 24x33CL;84.24;0.0;0.0;0.0;39.36;0.0;0.0;0.0;39.36;40.98;157.44;78.72;440.1
065000004000024 - GUINEU MONTSERRAT STOUT 24X33CL;0.0;0.0;0.0;0.0;0.0;38.4;0.0;0.0;0.0;0.0;0.0;0.0;38.4
067000001000006 - J. FERNANDO VERDEJO CAJA 6X75 CL;525.19;2611.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3136.55
067000002000012 - ROJO TANGO VERDEJO 75CL CAJA 12X75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
070000010000006 - PALAZZO V.LAMB MONTOVA RDO CAJA 6X75CL;0.0;99.72;48.96;0.0;214.8;190.25;12.24;85.92;105.25;0.0;0.0;0.0;757.14
070000012000006 - PALAZZO V.LAMB MONTOVA TTO CAJA 6X75CL;0.0;0.0;42.96;0.0;42.96;0.0;0.0;0.0;0.0;0.0;0.0;27.48;113.4
070000024000001 - PALAZZO V.LAMB IGT EMILIA RDO BOT 75CL;0.0;0.0;2.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.41
070000024000006 - PALAZZO V.LAMB IGT EMILIA RDO CAJA 6 X 75CL;0.0;819.0;547.77;769.06;0.0;0.0;248.13;0.0;521.79;0.0;881.48;145.49;3932.72
070000025000006 - PALAZZO V.LAMB IGT EMILIA TTO. CAJA 6 X 75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.29;12.29
070000037000001 - NERO Dï¿½AVOLA SICILI CACCIOTORA BOT.75CL;0.0;0.0;3.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.83
070000038000001 - PINOT GRIGIO VENETO CACCIOTORA BOT. 75CL;0.0;0.0;4.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.39
070000038000006 - PINOT GRIGIO VENETO CACCIOTORA CAJA 6X0.75L;0.0;19.75;19.75;19.75;39.51;19.75;0.0;0.0;0.0;0.0;0.0;0.0;118.51
070000042000001 - IL VENEZIANO SANGUE DI GIUDA BOT 75 CL;0.0;0.0;2.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.89
070000042000006 - IL VENEZIANO SANGUE DI GIUDA DOC CAJA 6 X 75 CL;0.0;13.87;149.12;88.16;64.32;48.6;70.23;0.0;117.04;29.64;117.04;204.06;902.08
070000046000001 - IL GONDOLIERE FRAGOLINO TTO BOT 75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
070000046000006 - IL GONDOLIERE FRAGOLINO TTO CAJA 6 BOT X 75CL;0.0;10.57;0.0;0.0;11.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.55
070090002000001 - CUBITERAS IL VENEZIANO UNIDAD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
073000001000001 - ROBLE PRIOS MAXIMUS BOT 75CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.59;0.0;30.59
073000001000006 - ROBLE PRIOS MAXIMUS CJA 6X75CL ;513.39;848.17;936.74;938.56;914.34;1848.25;1615.69;1843.34;2668.29;2998.77;3782.76;3365.65;22273.95
073000002000001 - CRIANZA PRIOS MAXIMUS BOT 75CL ;0.0;0.0;0.0;214.8;0.0;161.1;0.0;0.0;0.0;107.4;107.38;0.0;590.68
073000002000006 - CRIANZA PRIOS MAXIMUS CJA 6X75 ;0.0;51.55;0.0;0.0;0.0;0.0;0.0;58.0;51.55;0.0;0.0;0.0;161.1
073000003000001 - RESERVA PRIOS MAXIMUS BOT 75CL ;0.0;-54.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;76.02;0.0;21.26
073000003000006 - RESERVA PRIOS MAXIMUS CJA 6X75 ;0.0;82.13;0.0;0.0;0.0;0.0;0.0;0.0;164.27;0.0;0.0;91.26;337.66
073000005000001 - RIETOS ROBLE BOT. 75CL;3.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.22
073000005000012 - RIETOS ROBLE 12X75 CL ;598.62;824.64;1095.6;893.36;3325.8;497.56;50.76;362.99;645.78;720.62;2067.63;1448.96;12532.32
073000006000001 - RIETOS CRIANZA BOT. 75CL;5.18;0.0;5.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.47
073000006000012 - RIETOS CRIANZA CAJA 12X75CL;0.0;0.0;145.16;362.89;362.88;72.58;75.57;0.0;223.72;381.04;364.34;230.36;2218.54
073000007000001 - PRIOS MAXIMOS VERDEJO BOT. 75CL;0.0;184.0;138.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;322.0
073000007000012 - PRIOS MAXIMOS VERDEJO CAJA 12X75CL;276.96;967.9;1150.14;1163.97;1765.98;1953.21;2413.33;2320.85;3089.31;2414.05;3826.28;3847.75;25189.73
073000008000001 - PRIOS VENDIMIA SELECCIONADA BOT. 1.5L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.42;0.0;0.0;0.0;0.0;26.42
073000008000006 - PRIOS VENDIMIA SELECCIONADA CAJA 6X1.5L;54.39;0.0;117.84;63.41;181.25;58.92;0.0;0.0;58.92;117.84;244.66;190.23;1087.46
073000013000001 - RIETOS CRIANZA MAGNUM BOTELLA 1.5L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
073000013000006 - RIETOS CRIANZA MAGNUM CAJA 6X1.5L;0.0;0.0;0.0;126.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.38
074000001000006 - PRESIDENTIAL TAWNY PORTO CAJA 6 BOT X 75 CL;0.0;0.0;34.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.03
074000004000006 - DALVA MOSCATEL DOURO CAJA 6X75 CL;0.0;0.0;30.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.0;135.24
075000003000001 - NAHE RIESLING KABINETT SEMISEC BOT 75 CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
075000003000006 - NAHE RIESLING KABINETT SEMISEC CAJA 6 BOT X 75 CL;0.0;0.0;0.0;0.0;0.0;21.37;0.0;0.0;0.0;0.0;0.0;21.37;42.74
075000004000001 - RIESLING NAHETAL SPATLESE BOT 75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
075000004000006 - RIESLING NAHETAL SPATLESE CAJA 6 X 75CL;0.0;0.0;306.01;0.0;0.0;0.0;558.0;0.0;204.0;22.32;204.0;0.0;1294.33
075000007000001 - NAHE RIESLING CLASSIC SECO BOT. 75 CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
075000007000006 - NAHE RIESLING CLASSIC SECO CAJA 6X75 CL;44.37;0.0;0.0;0.0;0.0;22.64;0.0;22.64;0.0;0.0;0.0;45.28;134.93
084000001000001 - JP.CHENET CABERNET SYRAH TTO 75CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
084000001000006 - JP.CHENET CABERNET SYRAH TTO 6X75CL CAJA 6 BOT X 75 CL;15.6;0.0;763.39;76.21;44.82;112.54;0.0;152.4;89.64;0.0;495.04;76.2;1825.84
084000002000006 - JPCHENET COLOMB SAUVIGNON BCO CAJA 6 BOT X 75 CL;0.0;0.0;518.94;0.0;0.0;0.0;0.0;0.0;89.64;0.0;14.94;0.0;623.52
084000003000006 - JPCHENET CINSAULT GRENACHE RDO CAJA 6 BOT X 75 CL;21.16;0.0;222.12;0.0;0.0;0.0;0.0;0.0;89.64;0.0;0.0;0.0;332.92
084000009000006 - CALIFORNIA 770 MILES CHARDONAY CAJA 6X75CL;0.0;17.76;0.0;0.0;0.0;0.0;0.0;17.73;36.48;0.0;0.0;54.33;126.3
084000010000001 - CALIFORNIA 770 MILES ZINFANDEL BOT 75CL(TTO);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;0.0;24.0
084000010000006 - CALIFORNIA 770 MILES ZINFANDEL CAJA 6X75CL TTO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.48;0.0;0.0;0.0;36.48
084000011000001 - CHILE EL CAMPO MERLOT TTO 75CL ;20.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.5
084000011000006 - CHILE EL CAMPO MERLOT TTO 6X75CL ;20.91;0.0;0.0;0.0;0.0;0.0;25.14;0.0;14.94;0.0;0.0;0.0;60.99
084000014000006 - ECHEï¿½OR MALBEC TTO 6X75CL ;26.46;76.65;0.0;121.68;0.0;27.05;30.06;0.0;0.0;20.28;0.0;162.24;464.42
084000015000006 - CAPE SPRING PINOTAGE TTO 6X75CL ;0.0;0.0;0.0;0.0;22.36;22.36;0.0;0.0;89.64;29.88;22.36;0.0;186.6
084000029000001 - JP CHENET SPARKLING BRUT BOT. 75CL;0.0;69.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.0
084000029000006 - JP CHENET SPARKLING BRUT CAJA 6 BOT X 75CL;319.35;190.95;367.45;293.97;367.45;897.37;1184.95;1208.37;1524.31;1373.18;2030.06;2161.97;11919.38
084000030000006 - JP CHENET SPARKLING ROSï¿½ CAJA 6 BOT X 75CL;22.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.95
084000032000006 - JP CHENET SPARKLING BRUT CAJA 6 BOT X 20CL;69.12;0.0;0.0;0.0;29.04;0.0;0.0;0.0;29.04;0.0;42.5;37.54;207.24
084000036000001 - GINEBRA BLEU Dï¿½ARGENT BOT 70CL;0.0;0.0;10.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.6
084000036000006 - GINEBRA BLEU Dï¿½ARGENT CAJA 6X70CL;0.0;39.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;101.76;0.0;42.42;183.18
084000037000001 - VODKA JELZIN BOT 70CL;0.0;5.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.7
084000038000001 - VODKA JELZIN LICOR DE FRESAS BOT 70CL;0.0;5.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.05
084000039000001 - VODKA JELZIN POWER GOLD BOT 70CL;0.0;5.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.05
084000039000006 - VODKA JELZIN POWER GOLD CAJA 6 X 70CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
084000040000001 - VODKA JELZIN BLACK LICOR BOT 70CL;0.0;5.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.05
084000041000001 - VODKA JELZIN LICOR MANZANAS BOT 70CL;0.0;5.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.06
084000042000001 - VODKA JELZIN LICOR CEREZAS BOT 70CL;0.0;5.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.05
084000045000001 - JP.CHENET CABERNET SYRAH TTO 1.5L ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
084000047000001 - FRANCOIS MONTAND CHARD-BRUT 75 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
084000047000006 - FRANCOIS MONTAND CHARD-BRUT 6X75 CL ;940.8;0.0;0.0;106.81;0.0;685.94;36.02;1602.01;136.16;2563.89;232.75;210.45;6514.83
084000048000001 - FRANCOIS MONTAND CHARD-BRUT 1.5L BOT 1.5L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
084000048000003 - FRANCOIS MONTAND CHARD-BRUT 1.5L CAJA 3 X 1.5L;0.0;0.0;0.0;0.0;0.0;158.47;0.0;792.0;0.0;1584.01;0.0;54.66;2589.14
084000052000001 - ROSIERE BLANCO SEMISECO BOT 75CL;37.5;38.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.8
084000052000006 - ROSIERE BLANCO SEMISECO CAJA 6 X 75CL;79.5;15.67;102.16;31.34;62.66;504.7;235.01;444.96;313.37;250.7;407.36;734.91;3182.34
084000057000006 - F.MONTAND PINOT NERO CAJA 6 X 75CL;283.8;0.0;54.72;0.0;0.0;334.66;0.0;0.0;0.0;2511.0;0.0;0.0;3184.18
084000058000024 - FRANCOIS MONTAND CHARD-BRUT CAJA 24 X 20CL;42.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.84
084000064000006 - BRUT DARGENT ROSï¿½ 1.5L CAJA 6 X 1.5L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
084000067000006 - RON CUERPO BLANCO CAJA 6X70CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
084000068000006 - RON CUERPO AMBRE CAJA 6X70CL;36.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.72
084000069000001 - JP CHENET BRANDY XO BOT 70CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
084000069000006 - JP CHENET BRANDY XO CAJA 6X70CL;45.39;0.0;45.9;45.9;45.9;270.1;137.7;183.6;275.4;45.9;91.8;361.9;1549.49
084000070000001 - TEQUILA AGAVITA BCO BOT 70CL;156.0;193.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;349.83
084000070000006 - TEQUILA AGAVITA BLANCO CAJA 6X70CL;0.0;0.0;386.69;171.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;557.77
084000071000001 - TEQUILA AGAVITA GOLD BOT 70CL;0.0;26.73;44.55;0.0;44.55;0.0;0.0;0.0;44.55;44.55;0.0;89.1;294.03
084000071000006 - TEQUILA AGAVITA GOLD CAJA 6X70CL;0.0;0.0;45.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.44
084000072000001 - TEQUILA AGAVITA Aï¿½EJO BOT 70CL;0.0;0.0;0.0;53.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.92
084000072000006 - TEQUILA AGAVITA Aï¿½EJO CAJA 6X70CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;199.62;0.0;199.62
084000073000001 - ESTUCHE JP CHENET RESERVA 2BOT ;0.0;0.0;0.0;0.0;0.0;51.3;0.0;0.0;0.0;166.8;0.0;0.0;218.1
084000082000001 - CHATEAU Dï¿½ARCHE SAUTERNES 06ï¿½ BLANCO BOT 37.5CL;0.0;0.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0
084000082000012 - CHATEAU Dï¿½ARCHE SAUTERNES 06ï¿½ BLANCO CAJA 12 BOT X 37.5CL;0.0;0.0;576.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;576.0
084000086000001 - JP CHENET ICE BLANCO 75CL BOT 75CL;0.0;28.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1263.36;0.0;0.0;1291.96
084000086000006 - JP CHENET ICE BLANCO 75CL CAJA 6 BOT X 75CL;0.0;384.76;1857.08;795.25;25.74;1971.04;96.64;1455.6;388.07;362.16;2633.67;752.32;10722.33
084000088000001 - HXM INSPIRATION RIESLING BOT 75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
084000088000006 - HXM INSPIRATION RIESLING CAJA 6  X 75CL;0.0;15.78;36.81;35.82;0.0;74.03;0.0;0.0;0.0;67.68;36.02;20.3;286.44
084000089000006 - HXM INSPIRATION LIEBFRAUMILCH CAJA 6 X75CL;49.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.2;0.0;0.0;0.0;65.31
084000092000006 - FRANCOIS MONTAND ICE BLANCO CAJA 6 X 75CL;0.0;0.0;0.0;0.0;0.0;307.48;0.0;0.0;0.0;1474.57;1290.25;0.0;3072.3
084000093000001 - CHEMIN DES PAPES COTES DE RHON BOT 75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
084000093000006 - CHEMIN DES PAPES COTES DE RHON CAJA 6 X 75CL;0.0;26.01;0.0;61.2;0.0;211.62;0.0;0.0;26.01;0.0;0.0;53.55;378.39
084000108000001 - JP CHENET ICE ROSï¿½ 75CL ;0.0;29.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.35
084000108000006 - JP CHENET ICE ROSï¿½ 6X75CL ;138.0;464.13;2301.87;770.95;50.47;1766.07;193.72;1397.04;511.77;1212.61;2585.61;852.78;12245.02
084000109000006 - BRUT Dï¿½ARGENT ICE ROSADO 6X1.5 L ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
084000116000001 - CHEMIN DES PAPES CHATEAUNEUF BOT 75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
084000116000006 - CHEMIN DES PAPES CHATEAUNEUF 6X75 CL ;97.92;0.0;0.0;0.0;0.0;223.33;0.0;0.0;0.0;117.54;117.54;99.91;656.24
084000118000006 - PASQUIER DESVINGES CHABLIS BCO 6X75CL ;0.0;53.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.58
084000119000006 - CALVET RESERVE MERLOT-CABERT 6X75CL ;31.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.64;0.0;0.0;31.77;96.52
084000120000006 - CHT CLERAY MUSCADET SEVRE 6X75CL ;0.0;0.0;33.3;0.0;0.0;33.3;0.0;0.0;0.0;0.0;0.0;35.26;101.86
084000123000001 - CALVET RESERV DU CIRON-SAUTER  BCO 50CL ;27.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.65
084000123000006 - CALVET RESRV DU CIRON-SAUTER BCO 6X50CL ;0.0;154.86;0.0;0.0;0.0;94.28;0.0;0.0;0.0;0.0;99.24;44.66;393.04
084000124000006 - CHT HAUT MOULEYRE BORDEAUX 6X75CL ;0.0;0.0;0.0;0.0;0.0;0.0;33.37;0.0;0.0;0.0;33.37;0.0;66.74
084000125000006 - D.BAUME GRAND CHATAIGNIER PAY 6X75CL ;0.0;0.0;0.0;0.0;0.0;34.07;68.14;0.0;0.0;34.07;68.14;34.07;238.49
084000126000006 - D.BAUME VIGNES DE MADAME PAYS 6X75CL ;31.87;0.0;0.0;0.0;32.18;64.36;0.0;0.0;0.0;0.0;34.07;96.54;259.02
084000129000006 - CHT BEL AIR Lï¿½ORME BORDEAU 6X75CL ;140.09;0.0;83.28;20.82;104.1;20.82;104.1;0.0;338.44;192.7;145.74;83.28;1233.37
084000130000001 - CHT BEAUBOURG COTES DE BOURG TTO 75CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
084000134000006 - CHT CLAIR MOULIN MEDOC 6X75CL ;28.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.81
084000135000001 - JP CHENET ICE BLANCO 20CL ;0.0;36.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.8
084000135000006 - JP CHENET ICE BLANCO 6X20CL ;0.0;0.0;0.0;0.0;0.0;0.0;9.38;0.0;0.0;0.0;0.0;0.0;9.38
084000135000024 - JP CHENET ICE BLANCO 6X4X20CL ;0.0;421.06;315.65;905.45;35.33;489.3;99.22;44.16;383.23;223.6;718.5;293.09;3928.59
084000136000001 - JP CHENET ICE ROSï¿½ 20CL ;0.0;73.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.12;0.0;0.0;106.72
084000136000006 - JP CHENET ICE ROSï¿½ 6X20CL ;0.0;0.0;0.0;0.0;0.0;0.0;9.38;0.0;0.0;11.04;0.0;0.0;20.42
084000136000024 - JP CHENET ICE ROSï¿½ 6X4X20CL ;36.72;385.73;280.32;637.85;102.58;524.63;226.99;44.16;479.06;197.26;803.6;388.85;4107.75
084000137000001 - CHATEAU DE FABREGUES 75CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
084000137000006 - CHATEAU DE FABREGUES 6X75CL ;0.0;0.0;0.0;93.96;125.28;31.32;187.92;0.0;345.82;188.57;63.94;189.87;1226.68
084000139000004 - MADEMOISELLE COMEDIE BURD ROSï¿½ 4X3L ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
084000140000001 - CHEMIN DES SABLES MEDITERRANEE 75CL ;2.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.52
084000140000006 - CHEMIN DES SABLES MEDITERRANEE 6X75CL ;30.0;18.36;71.23;18.77;99.37;333.9;281.59;210.67;394.62;190.16;266.31;242.47;2157.45
084000141000006 - MADEMOISELLE COMEDIE BOURDEAUX 6X75CL ;0.0;0.0;25.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.02
084000144000006 - DOMAINE TOULAL GUERROUANE-ROSE 6X75CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;600.0;0.0;0.0;0.0;0.0;600.0
084000145000006 - DOMAINE DU TOULAL TTO 6X75CL ;19.14;180.0;85.5;120.0;210.0;85.5;60.0;180.0;120.0;180.0;360.0;300.0;1900.14
084000148000001 - DOM. THOLOMIES MERLOT BIO TTO 75CL ;0.0;0.0;5.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.12
084000148000006 - DOM.THOLOMIES MERLOT BIO TTO 6X75CL ;34.37;176.9;70.18;0.0;71.63;0.0;36.54;0.0;0.0;36.54;0.0;0.0;426.16
084000149000001 - TOURELLE THOLOMIES CHARDONNAY 75CL ;0.0;0.0;0.0;0.0;0.0;0.0;-6.21;0.0;0.0;-17.54;0.0;0.0;-23.75
084000149000006 - TOURELLE THOLOMIES CHARDONNAY 6X75CL ;70.89;144.0;72.37;72.37;108.91;74.56;36.54;0.0;0.0;36.54;37.28;74.56;728.02
084000150000006 - CALVET SELLETIONS DES PRINCES 6X75CL ;36.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.46
084000156000006 - CHATEAU LAMARQUE MEDOC 6X75CL ;0.0;0.0;0.0;0.0;0.0;95.85;0.0;0.0;0.0;0.0;0.0;0.0;95.85
084000157000001 - JPCHENET RESERVE MERLOT TTO 75CL ;0.0;25.25;50.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.75
084000157000006 - JPCHENET RESERVE MERLOT TTO 6X75CL ;25.19;27.27;25.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.48;0.0;126.69
084000158000001 - JP CHENET ICE BLANCO 1.5 L ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.84;0.0;0.0;-111.81;-77.97
084000158000006 - JP CHENET ICE BLANCO 6X1.5 L ;0.0;0.0;0.0;50.76;0.0;0.0;0.0;67.68;0.0;0.0;54.14;223.34;395.92
084000159000001 - JP CHENET ICE ROSE 1.5 L ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.76;0.0;0.0;-113.01;-90.25
084000159000006 - JP CHENET ICE ROSE 6X1.5 L ;56.86;0.0;0.0;0.0;0.0;58.04;54.62;68.28;0.0;122.9;0.0;163.87;524.57
084000160000001 - PORTO VALDOURO TAWNY 75 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
084000160000006 - PORTO VALDOURO TAWNY 6X75 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
084000161000001 - PORTO VALDOURO RUBY 75 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
084000161000006 - PORTO VALDOURO RUBY 6X75 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
084000162000001 - GINEBRA DARGENT ROSE 70CL ;0.0;15.98;11.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.51
084000162000006 - GINEBRA DARGENT ROSE 6X70CL ;0.0;67.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;67.8
084000166000006 - JPCHENET RESERVE CHARD-VIOGN 6X75CL ;26.01;46.73;0.0;22.74;0.0;0.0;136.44;22.74;90.96;45.48;68.22;0.0;459.32
084000168000006 - CALVET CREMANT ROSE BORDEAUX 6X75CL ;0.0;39.07;0.0;0.0;0.0;0.0;39.07;0.0;0.0;0.0;0.0;0.0;78.14
084000169000006 - CALVET SAINT EMILION BORDEAUX 6X75CL ;0.0;0.0;0.0;0.0;89.56;0.0;0.0;0.0;0.0;44.78;0.0;44.78;179.12
084000170000006 - JP CHENET FASHION PEACH 6X75CL ;0.0;0.0;403.19;0.0;0.0;428.64;34.32;676.8;0.0;610.08;34.32;0.0;2187.35
084000171000006 - JP CHENET FASHION APPLE 6X75CL ;0.0;0.0;403.19;0.0;0.0;564.0;34.32;496.32;0.0;610.08;34.32;51.48;2193.71
